// interfaces // arguments
// callable statement support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// replicate does cascade to uninitialized collections
// prefer re-generation of identity!
// ignore this error for now
// transfer an explicitly defined entity name // handle the lazy attribute
// return the connection
// First, collect all of the select expressions. // NOTE: This must be done *before* invoking setScalarColumnText() because setScalarColumnText() // changes the AST!!!
// TODO : this really needs to be delayed unitl after we definitively know all node types // where this is currently a problem is parameters for which where we cannot unequivocally // resolve an expected type
// iconst_i
// we found it
//TODO: optimize this better!
// it is or was referenced _somewhere_
// Collection of components.
//return classAlias == null ? className : classAlias;
//TODO: code duplication with JoinedSubclassEntityPersister
//need to hydrate it.
// TABLENAME
//null clientLock is remotely possible but will never happen in practice
// add temp entry so that the next step is circular-reference // safe - only needed because some types don't take proper // advantage of two-phase-load (esp. components)
// The current_timestamp is more accurate, but only known to be supported // in SQL Server 7.0 and later (i.e., Sybase not known to support it at all)
// found
//handle a property-ref
// You may still have other ResultSets or update counts left to process here  // but you can't do it now or the ResultSet you just got will be closed
//TODO: this class does too many things! we need a different //kind of path expression parser for each of the diffferent //ways in which path expressions can occur
// Handle collection-fiter compilation. // IMPORTANT NOTE: This is modifying the INPUT (HQL) tree, not the output tree!
// a collection loaded in the current session // can not possibly be the collection belonging // to the entity passed to update()
// Parse the query string into an HQL AST.
// Turn off includeSubclasses on all FromElements.
//note that each iteration of the loop may add new elements
// for convenience to save some lookups
// dirty check against the usual snapshot of the entity
//implicit polymorphism not supported (would need a union)
// *load_1 // each type
// end region to handling exception (BulkAccessorException)
//TODO!
// Generate implicit joins, only if necessary.
// Does the LIMIT clause take a "maximum" row number instead of a total number of returned rows?
//needed for SOAP libraries, etc
// the user specifically supplied update="true", // which constitutes an illegal combo
// Dialect function
// Put the THETA_JOINS node before the HQL condition, after the filters.
// Allows various loaders (ok mainly the QueryLoader :) to check // whether scrolling of their result set should be allowed. // // By default it is allowed.
"//			ps.close(); //just close it; do NOT try to return it to the pool! //NOTE: early exit!"
// todo : potentially look at optimizing these two arrays
// automatically makes a column with the default name if none is specifed by XML
// ldc // field name
// really there are two situations where it should be ok to allow the insertion // into properties defined on a superclass: //      1) union-subclass with an abstract root entity //      2) discrim-subclass // // #1 is handled already because of the fact that // UnionSubclassPersister alreay always returns 0 // for this call... // // we may want to disallow it for discrim-subclass just for // consistency-sake (currently does not work anyway)...
// mappings might contain either the "raw" extends name (in the case of // an entity-name mapping) or a FQN (in the case of a POJO mapping).
// find any entities that are still transient after retry
"//			        ( implied && DotNode.useThetaStyleImplicitJoins ) ) {"
//Sybase BIT type does not support null values
// early exit...
//String[] fk = StringHelper.qualify( "collection_", cp.getKeyColumnNames() );
// Create a new FILTERS node as a parent of all filters
// an uninitialized proxy, noop, don't even need to // return an id, since it is never a save()
"/*public Type[] getSqlResultTypes() {		return sqlResultTypes;	}*/"
// 'hibernate.temp.use_jdbc_metadata_defaults' is a temporary magic value. // The need for it is intended to be alleviated with future developement, thus it is // not defined as an Environment constant... // // it is used to control whether we should consult the JDBC metadata to determine // certain Settings default values; it is useful to *not* do this when the database // may not be available (mainly in tools usage).
// Validate that an alias name was provided to determine which pool to use
// If the from element represents a JOIN_FRAGMENT and it is // a theta-style join, convert its type from JOIN_FRAGMENT // to FROM_FRAGMENT
/*sqlResultTypeList,*/
// select topic, syntax from information_schema.help // where section like 'Function%' order by section, topic // // see also ->  http://www.h2database.com/html/functions.html
//column unique-key
// special shortcut for id properties, skip the join! // this must only occur at the _end_ of a path expression
// Add a space before the display text.
// cleanup code ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// (AS is always optional, for consistency with SQL/OQL)
// Some JDBC drivers erroneously return an empty array here for a null DB value :/
// If close() is called, guarantee unbind()
// let the interceptor inspect the instance to decide
// TODO : what amount of significant digits need to be supported here? //      - from the DecimalFormat docs: //          [significant digits] = [minimum integer digits] + [maximum fraction digits]
// The cache provider is needed when we either have second-level cache enabled // or query cache enabled.  Note that useSecondLevelCache is enabled by default
// nothing to do; even if the operand is a parameter, no way we could // infer an appropriate expected type here
// there were no queued additions // and the role has a cache
//after setting values to object, entityMode
// BATCH SIZE
// revert to traditional hibernate behavior of setting initialPoolSize to minPoolSize // unless otherwise specified with a c3p0.*-style parameter.
//will result in a SQL UPDATE:
// if there is no order by, make one
// to support dialects that have their own identity data type
// Fetch can't be used with scroll() or iterate().
// We must return a valid RDMS/RSA command from this method to // prevent RDMS/RSA from issuing *ERROR 400
// moved up from AbstractEntityPersister ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//we need to upgrade the lock mode to the mode requested
// HHH-2481 make sure the callback gets cleared, otherwise the instance stays in a static thread local.
//important: reuse the same event instances for performance!
//crossJoins.add(name);
//TODO: redesign how PropertyAccessors are acquired...
// TODO : we may also want to check that the types here map to exactly one column/JDBC-type //      can't think of a situation where arithmetic expression between multi-column mappings //      makes any sense.
// If JBC is using INVALIDATION, we don't want to propagate changes. // We use the Timestamps cache to manage invalidation
//not absolutely necessary, but helps for some //equals()/hashCode() implementations
// now get an existing proxy for each row element (if there is one)
//use a degenerated strategy for backward compatibility
//reset the dotcount (but not the path) //after reset!
// needed later for many-to-many/filter application
// object loaded by update()
// If there is no data type for this node, and we're at the end of the path (top most dot node), then // this might be a Java constant.
// Error message constants.
// we need to dirty check collections, since they can cause an owner // version number increment
//even process null collections
// amazingly, these two will work because AbstractCollection // uses iterator() to fill the array
// see if the entry represents a class file
// ConnectionManager.Callback implementation ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
//not final because proxy factory creation can fail
// Clone //-----------------------------------------------------------------------
// the entry will be removed after the flush, and will no longer // override the stale snapshot // This is now handled by removeEntity() in EntityDeleteAction //persistenceContext.removeDatabaseSnapshot(key);
// new collections that get found + wrapped // during flush shouldn't be ignored
// should be the first, but just to be safe...
// collections cannot be compared
// table-specific parameters ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// can't just return null here, since that would // cause an owning component to become null
// Note: this simply constructs a "raw" SQL_TOKEN representing the // where fragment and injects this into the tree.  This "works"; // however it is probably not the best long-term solution. // // At some point we probably want to apply an additional grammar to // properly tokenize this where fragment into constituent parts // focused on the operators embedded within the fragment.
//it might be an unwrapped collection reference! //try to find a wrapper (slowish)
// Loaded entity instances, by EntityUniqueKey
//figure out which tables need to be fetched
// This uses a PathExpressionParser but notice that compound paths are not valid, // only bare names and simple paths:
// handles arrays and newly instantiated collections
// TODO: check if key contains the owner ID
// VersionType impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ //      Note : simply returns null for seed() and next() as the only known //      application of binary types for versioning is for use with the //      TIMESTAMP datatype supported by Sybase and SQL Server, which //      are completely db-generated values...
// this is ugly here, but needed because its a subquery
//TODO possibly relax that
// if not "get", then try "is"
// add an entry for this type of entity. // we can be assured that all referenced entities have already // been processed, // so specify that this entity is with the latest batch. // doing the batch number before adding the name to the list is // a faster way to get an accurate number.
// Generate the property select tokens.
// logic operators by definition resolve to booleans
//public Object instantiate(Object parent, SessionImplementor session) throws HibernateException;
//TODO: reuse the PreLoadEvent
// hibernate impelemnts cast in Dialect.java
// The loop ensures atomicity of the // select + update even for no transaction // or read committed isolation level
// Begin unit of work
// essentially, if the real session is closed allow any // method call to pass through since the real session // will complain by throwing an appropriate exception; // NOTE that allowing close() above has the same basic effect, //   but we capture that there simply to perform the unbind...
// Anywhere else we should look?
//initialize + unwrap the object
//Yuck:
// dup
// Various Expectation instances ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// create one
// NOTE VERY HACKISH WORKAROUND!! // TODO: Fix this so it will work for non-POJO entity mode
// calls executeBatch()
// might need to run a different filter entirely after the flush // because the collection role may have changed
// This method should be implemented assuming it's valid to  // do start/stop/start -- leave state appropriate for another start
// TODO: Fix this so it will work for non-POJO entity mode
// Caches
// The following variables are stacks that keep information about each subexpression // in the list of nested subexpressions we are currently processing.
// todo: this might really even be moved into the cfg package and used as the basis for all things which are configurable.
// validate() instances of Validatable
// for deprecated saveOrUpdateCopy()
// add the primary key
// we use the assumed value, if there is one, to avoid hitting // the database
// Identity map of array holder ArrayHolder instances, by the array instance
//figure out which formulas are needed
//TODO: suck into event class
/* | this | bean | args | raw bean | */
// we already know current is not null...
//This is really ugly, but necessary:
// return false;
//flat recursive algorithm
// otherwise, perform a "deep equivalence" check...
//for MySQL
// ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ // Post-flushing section // ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
// expected type is intrinsic here...
// Otherwise, try to use the no-arg constructor
// otherwise assume the parent is the the criteria that created us
// If there are any scalars (non-entities) selected, render the select column aliases.
//sort the updates by pk
//if its "id"
// context-entity-identifier returns null explicitly if the entity // is not associated with the persistence context; so make some // deeper checks...
// detached collection wrappers that get found + reattached // during flush shouldn't be ignored
//if we are inside a new Result(), but not inside a nested function
// +1 to include the following '.'
//TODO: disable batch loading if lockMode > READ?
// todo : eventually merge this with TreeCache and just add optional opt-lock support there.
// Make sure you log the exception, as it might be swallowed
// the contract of EntityTuplizer.determineConcreteSubclassEntityName says that returning null // is an indication that the specified entity-name (this.getEntityName) should be used.
// subclass closure properties
// noop
// or bidirectional safety method, setting both sides: aPerson.addToEvent(anEvent);
// do nothing...
// Tell the destination fromElement to 'includeSubclasses'.
// Whether this dialect has an Identity clause added to the data type or a completely seperate identity // data type
// Create nodes that track line and column number.
// classic parser does not support bulk manipulation statements
// the list of entity names that indicate the batch number
// uuid.hex is deprecated
// so the transaction is already rolled back, by JTA spec
// use COUNT as the default.  This mimics the old behavior, although // NONE might be a better option moving forward in the case of callable
// PHASE 3 : Generate the SQL.
// Associate the table alias with the element.
